Levels,Nodes,CarNumbers
12,22,0.21455555555555555
12,23,0.18203703703703702
12,24,0.0
12,25,0.09574074074074074
12,26,0.0
13,1,0.07629629629629629
13,2,0.024074074074074074
13,3,0.12585185185185185
13,4,0.28314814814814815
13,5,0.37496296296296294
13,6,0.10377777777777777
13,7,0.07722222222222222
13,8,0.05614814814814815
13,9,0.34833333333333333
13,10,3.7037037037037037e-05
13,11,0.01911111111111111
13,12,0.21222222222222223
13,13,0.13211111111111112
13,14,0.08733333333333333
13,15,0.0
13,16,0.028555555555555556
13,17,0.02440740740740741
13,18,0.04837037037037037
13,19,0.1655185185185185
13,20,0.0
13,21,0.031407407407407405
13,22,0.21455555555555555
13,23,0.18203703703703702
13,24,0.0
13,25,0.09574074074074074
13,26,0.0
14,1,0.07629629629629629
14,2,0.024074074074074074
14,3,0.12585185185185185
14,4,0.28314814814814815
14,5,0.37496296296296294
14,6,0.10377777777777777
14,7,0.07722222222222222
14,8,0.05614814814814815
14,9,0.34833333333333333
14,10,3.7037037037037037e-05
14,11,0.01911111111111111
14,12,0.21222222222222223
14,13,0.13211111111111112
14,14,0.08733333333333333
14,15,0.0
14,16,0.028555555555555556
14,17,0.02440740740740741
14,18,0.04837037037037037
14,19,0.1655185185185185
14,20,0.0
14,21,0.031407407407407405
14,22,0.21455555555555555
14,23,0.18203703703703702
14,24,0.0
14,25,0.09574074074074074
14,26,0.0
15,1,0.07629629629629629
15,2,0.024074074074074074
15,3,0.12585185185185185
15,4,0.28314814814814815
15,5,0.37496296296296294
15,6,0.10377777777777777
15,7,0.07722222222222222
15,8,0.05614814814814815
15,9,0.34833333333333333
15,10,3.7037037037037037e-05
15,11,0.01911111111111111
15,12,0.21222222222222223
15,13,0.13211111111111112
15,14,0.08733333333333333
15,15,0.0
15,16,0.028555555555555556
15,17,0.02440740740740741
15,18,0.04837037037037037
15,19,0.1655185185185185
15,20,0.0
15,21,0.031407407407407405
15,22,0.21455555555555555
15,23,0.18203703703703702
15,24,0.0
15,25,0.09574074074074074
15,26,0.0
16,1,0.07629629629629629
16,2,0.024074074074074074
16,3,0.12585185185185185
16,4,0.28314814814814815
16,5,0.37496296296296294
16,6,0.10377777777777777
16,7,0.07722222222222222
16,8,0.05614814814814815
16,9,0.34833333333333333
16,10,3.7037037037037037e-05
16,11,0.01911111111111111
16,12,0.21222222222222223
16,13,0.13211111111111112
16,14,0.08733333333333333
16,15,0.0
16,16,0.028555555555555556
16,17,0.02440740740740741
16,18,0.04837037037037037
16,19,0.1655185185185185
16,20,0.0
16,21,0.031407407407407405
16,22,0.21455555555555555
16,23,0.18203703703703702
16,24,0.0
16,25,0.09574074074074074
16,26,0.0
17,1,0.07629629629629629
17,2,0.024074074074074074
17,3,0.12585185185185185
17,4,0.28314814814814815
17,5,0.37496296296296294
17,6,0.10377777777777777
17,7,0.07722222222222222
17,8,0.05614814814814815
17,9,0.34833333333333333
17,10,3.7037037037037037e-05
17,11,0.01911111111111111
17,12,0.21222222222222223
17,13,0.13211111111111112
17,14,0.08733333333333333
17,15,0.0
17,16,0.028555555555555556
17,17,0.02440740740740741
17,18,0.04837037037037037
17,19,0.1655185185185185
17,20,0.0
17,21,0.031407407407407405
17,22,0.21455555555555555
17,23,0.18203703703703702
17,24,0.0
17,25,0.09574074074074074
17,26,0.0
18,1,0.07629629629629629
18,2,0.024074074074074074
18,3,0.12585185185185185
18,4,0.28314814814814815
18,5,0.37496296296296294
18,6,0.10377777777777777
18,7,0.07722222222222222
18,8,0.05614814814814815
18,9,0.34833333333333333
18,10,3.7037037037037037e-05
18,11,0.01911111111111111
18,12,0.21222222222222223
18,13,0.13211111111111112
18,14,0.08733333333333333
18,15,0.0
18,16,0.028555555555555556
18,17,0.02440740740740741
18,18,0.04837037037037037
18,19,0.1655185185185185
18,20,0.0
18,21,0.031407407407407405
18,22,0.21455555555555555
18,23,0.18203703703703702
18,24,0.0
18,25,0.09574074074074074
18,26,0.0
19,1,0.07629629629629629
19,2,0.024074074074074074
19,3,0.12585185185185185
19,4,0.28314814814814815
19,5,0.37496296296296294
19,6,0.10377777777777777
19,7,0.07722222222222222
19,8,0.05614814814814815
19,9,0.34833333333333333
19,10,3.7037037037037037e-05
19,11,0.01911111111111111
19,12,0.21222222222222223
19,13,0.13211111111111112
19,14,0.08733333333333333
19,15,0.0
19,16,0.028555555555555556
19,17,0.02440740740740741
19,18,0.04837037037037037
19,19,0.1655185185185185
19,20,0.0
19,21,0.031407407407407405
19,22,0.21455555555555555
19,23,0.18203703703703702
19,24,0.0
19,25,0.09574074074074074
19,26,0.0
20,1,0.07629629629629629
20,2,0.024074074074074074
20,3,0.12585185185185185
20,4,0.28314814814814815
20,5,0.37496296296296294
20,6,0.10377777777777777
20,7,0.07722222222222222
20,8,0.05614814814814815
20,9,0.34833333333333333
20,10,3.7037037037037037e-05
20,11,0.01911111111111111
20,12,0.21222222222222223
20,13,0.13211111111111112
20,14,0.08733333333333333
20,15,0.0
20,16,0.028555555555555556
20,17,0.02440740740740741
20,18,0.04837037037037037
20,19,0.1655185185185185
20,20,0.0
20,21,0.031407407407407405
20,22,0.21455555555555555
20,23,0.18203703703703702
20,24,0.0
20,25,0.09574074074074074
20,26,0.0
21,1,0.07629629629629629
21,2,0.024074074074074074
21,3,0.12585185185185185
21,4,0.28314814814814815
21,5,0.37496296296296294
21,6,0.10377777777777777
21,7,0.07722222222222222
21,8,0.05614814814814815
21,9,0.34833333333333333
21,10,3.7037037037037037e-05
21,11,0.01911111111111111
21,12,0.21222222222222223
21,13,0.13211111111111112
21,14,0.08733333333333333
21,15,0.0
21,16,0.028555555555555556
21,17,0.02440740740740741
21,18,0.04837037037037037
21,19,0.1655185185185185
21,20,0.0
21,21,0.031407407407407405
21,22,0.21455555555555555
21,23,0.18203703703703702
21,24,0.0
21,25,0.09574074074074074
21,26,0.0
22,1,0.07629629629629629
22,2,0.024074074074074074
22,3,0.12585185185185185
22,4,0.28314814814814815
22,5,0.37496296296296294
22,6,0.10377777777777777
22,7,0.07722222222222222
22,8,0.05614814814814815
22,9,0.34833333333333333
22,10,3.7037037037037037e-05
22,11,0.01911111111111111
22,12,0.21222222222222223
22,13,0.13211111111111112
22,14,0.08733333333333333
22,15,0.0
22,16,0.028555555555555556
22,17,0.02440740740740741
22,18,0.04837037037037037
22,19,0.1655185185185185
22,20,0.0
22,21,0.031407407407407405
22,22,0.21455555555555555
22,23,0.18203703703703702
22,24,0.0
22,25,0.09574074074074074
22,26,0.0
23,1,0.07629629629629629
23,2,0.024074074074074074
23,3,0.12585185185185185
23,4,0.28314814814814815
23,5,0.37496296296296294
23,6,0.10377777777777777
23,7,0.07722222222222222
23,8,0.05614814814814815
23,9,0.34833333333333333
23,10,3.7037037037037037e-05
23,11,0.01911111111111111
23,12,0.21222222222222223
23,13,0.13211111111111112
23,14,0.08733333333333333
23,15,0.0
23,16,0.028555555555555556
23,17,0.02440740740740741
23,18,0.04837037037037037
23,19,0.1655185185185185
23,20,0.0
23,21,0.031407407407407405
23,22,0.21455555555555555
23,23,0.18203703703703702
23,24,0.0
23,25,0.09574074074074074
23,26,0.0
24,1,0.07629629629629629
24,2,0.024074074074074074
24,3,0.12585185185185185
24,4,0.28314814814814815
24,5,0.37496296296296294
24,6,0.10377777777777777
24,7,0.07722222222222222
24,8,0.05614814814814815
24,9,0.34833333333333333
24,10,3.7037037037037037e-05
24,11,0.01911111111111111
24,12,0.21222222222222223
24,13,0.13211111111111112
24,14,0.08733333333333333
24,15,0.0
24,16,0.028555555555555556
24,17,0.02440740740740741
24,18,0.04837037037037037
24,19,0.1655185185185185
24,20,0.0
24,21,0.031407407407407405
24,22,0.21455555555555555
24,23,0.18203703703703702
24,24,0.0
24,25,0.09574074074074074
24,26,0.0
25,1,0.07629629629629629
25,2,0.024074074074074074
25,3,0.12585185185185185
25,4,0.28314814814814815
25,5,0.37496296296296294
25,6,0.10377777777777777
25,7,0.07722222222222222
25,8,0.05614814814814815
25,9,0.34833333333333333
25,10,3.7037037037037037e-05
25,11,0.01911111111111111
25,12,0.21222222222222223
25,13,0.13211111111111112
25,14,0.08733333333333333
25,15,0.0
25,16,0.028555555555555556
25,17,0.02440740740740741
25,18,0.04837037037037037
25,19,0.1655185185185185
25,20,0.0
25,21,0.031407407407407405
25,22,0.21455555555555555
25,23,0.18203703703703702
25,24,0.0
25,25,0.09574074074074074
25,26,0.0
26,1,0.07629629629629629
26,2,0.024074074074074074
26,3,0.12585185185185185
26,4,0.28314814814814815
26,5,0.37496296296296294
26,6,0.10377777777777777
26,7,0.07722222222222222
26,8,0.05614814814814815
26,9,0.34833333333333333
26,10,3.7037037037037037e-05
26,11,0.01911111111111111
26,12,0.21222222222222223
26,13,0.13211111111111112
26,14,0.08733333333333333
26,15,0.0
26,16,0.028555555555555556
26,17,0.02440740740740741
26,18,0.04837037037037037
26,19,0.1655185185185185
26,20,0.0
26,21,0.031407407407407405
26,22,0.21455555555555555
26,23,0.18203703703703702
26,24,0.0
26,25,0.09574074074074074
26,26,0.0
