Levels,Nodes,CarNumbers
6,25,0.048773584905660375
6,26,0.0
7,1,0.038867924528301886
7,2,0.012264150943396227
7,3,0.06411320754716981
7,4,0.14424528301886794
7,5,0.1910188679245283
7,6,0.052867924528301885
7,7,0.039339622641509434
7,8,0.02860377358490566
7,9,0.17745283018867924
7,10,1.8867924528301888e-05
7,11,0.009735849056603773
7,12,0.10811320754716981
7,13,0.06730188679245283
7,14,0.04449056603773585
7,15,0.0
7,16,0.014547169811320754
7,17,0.012433962264150944
7,18,0.024641509433962264
7,19,0.08432075471698114
7,20,0.0
7,21,0.016
7,22,0.10930188679245283
7,23,0.09273584905660377
7,24,0.0
7,25,0.048773584905660375
7,26,0.0
8,1,0.038867924528301886
8,2,0.012264150943396227
8,3,0.06411320754716981
8,4,0.14424528301886794
8,5,0.1910188679245283
8,6,0.052867924528301885
8,7,0.039339622641509434
8,8,0.02860377358490566
8,9,0.17745283018867924
8,10,1.8867924528301888e-05
8,11,0.009735849056603773
8,12,0.10811320754716981
8,13,0.06730188679245283
8,14,0.04449056603773585
8,15,0.0
8,16,0.014547169811320754
8,17,0.012433962264150944
8,18,0.024641509433962264
8,19,0.08432075471698114
8,20,0.0
8,21,0.016
8,22,0.10930188679245283
8,23,0.09273584905660377
8,24,0.0
8,25,0.048773584905660375
8,26,0.0
9,1,0.038867924528301886
9,2,0.012264150943396227
9,3,0.06411320754716981
9,4,0.14424528301886794
9,5,0.1910188679245283
9,6,0.052867924528301885
9,7,0.039339622641509434
9,8,0.02860377358490566
9,9,0.17745283018867924
9,10,1.8867924528301888e-05
9,11,0.009735849056603773
9,12,0.10811320754716981
9,13,0.06730188679245283
9,14,0.04449056603773585
9,15,0.0
9,16,0.014547169811320754
9,17,0.012433962264150944
9,18,0.024641509433962264
9,19,0.08432075471698114
9,20,0.0
9,21,0.016
9,22,0.10930188679245283
9,23,0.09273584905660377
9,24,0.0
9,25,0.048773584905660375
9,26,0.0
10,1,0.038867924528301886
10,2,0.012264150943396227
10,3,0.06411320754716981
10,4,0.14424528301886794
10,5,0.1910188679245283
10,6,0.052867924528301885
10,7,0.039339622641509434
10,8,0.02860377358490566
10,9,0.17745283018867924
10,10,1.8867924528301888e-05
10,11,0.009735849056603773
10,12,0.10811320754716981
10,13,0.06730188679245283
10,14,0.04449056603773585
10,15,0.0
10,16,0.014547169811320754
10,17,0.012433962264150944
10,18,0.024641509433962264
10,19,0.08432075471698114
10,20,0.0
10,21,0.016
10,22,0.10930188679245283
10,23,0.09273584905660377
10,24,0.0
10,25,0.048773584905660375
10,26,0.0
11,1,0.038867924528301886
11,2,0.012264150943396227
11,3,0.06411320754716981
11,4,0.14424528301886794
11,5,0.1910188679245283
11,6,0.052867924528301885
11,7,0.039339622641509434
11,8,0.02860377358490566
11,9,0.17745283018867924
11,10,1.8867924528301888e-05
11,11,0.009735849056603773
11,12,0.10811320754716981
11,13,0.06730188679245283
11,14,0.04449056603773585
11,15,0.0
11,16,0.014547169811320754
11,17,0.012433962264150944
11,18,0.024641509433962264
11,19,0.08432075471698114
11,20,0.0
11,21,0.016
11,22,0.10930188679245283
11,23,0.09273584905660377
11,24,0.0
11,25,0.048773584905660375
11,26,0.0
12,1,0.038867924528301886
12,2,0.012264150943396227
12,3,0.06411320754716981
12,4,0.14424528301886794
12,5,0.1910188679245283
12,6,0.052867924528301885
12,7,0.039339622641509434
12,8,0.02860377358490566
12,9,0.17745283018867924
12,10,1.8867924528301888e-05
12,11,0.009735849056603773
12,12,0.10811320754716981
12,13,0.06730188679245283
12,14,0.04449056603773585
12,15,0.0
12,16,0.014547169811320754
12,17,0.012433962264150944
12,18,0.024641509433962264
12,19,0.08432075471698114
12,20,0.0
12,21,0.016
12,22,0.10930188679245283
12,23,0.09273584905660377
12,24,0.0
12,25,0.048773584905660375
12,26,0.0
13,1,0.038867924528301886
13,2,0.012264150943396227
13,3,0.06411320754716981
13,4,0.14424528301886794
13,5,0.1910188679245283
13,6,0.052867924528301885
13,7,0.039339622641509434
13,8,0.02860377358490566
13,9,0.17745283018867924
13,10,1.8867924528301888e-05
13,11,0.009735849056603773
13,12,0.10811320754716981
13,13,0.06730188679245283
13,14,0.04449056603773585
13,15,0.0
13,16,0.014547169811320754
13,17,0.012433962264150944
13,18,0.024641509433962264
13,19,0.08432075471698114
13,20,0.0
13,21,0.016
13,22,0.10930188679245283
13,23,0.09273584905660377
13,24,0.0
13,25,0.048773584905660375
13,26,0.0
14,1,0.038867924528301886
14,2,0.012264150943396227
14,3,0.06411320754716981
14,4,0.14424528301886794
14,5,0.1910188679245283
14,6,0.052867924528301885
14,7,0.039339622641509434
14,8,0.02860377358490566
14,9,0.17745283018867924
14,10,1.8867924528301888e-05
14,11,0.009735849056603773
14,12,0.10811320754716981
14,13,0.06730188679245283
14,14,0.04449056603773585
14,15,0.0
14,16,0.014547169811320754
14,17,0.012433962264150944
14,18,0.024641509433962264
14,19,0.08432075471698114
14,20,0.0
14,21,0.016
14,22,0.10930188679245283
14,23,0.09273584905660377
14,24,0.0
14,25,0.048773584905660375
14,26,0.0
15,1,0.038867924528301886
15,2,0.012264150943396227
15,3,0.06411320754716981
15,4,0.14424528301886794
15,5,0.1910188679245283
15,6,0.052867924528301885
15,7,0.039339622641509434
15,8,0.02860377358490566
15,9,0.17745283018867924
15,10,1.8867924528301888e-05
15,11,0.009735849056603773
15,12,0.10811320754716981
15,13,0.06730188679245283
15,14,0.04449056603773585
15,15,0.0
15,16,0.014547169811320754
15,17,0.012433962264150944
15,18,0.024641509433962264
15,19,0.08432075471698114
15,20,0.0
15,21,0.016
15,22,0.10930188679245283
15,23,0.09273584905660377
15,24,0.0
15,25,0.048773584905660375
15,26,0.0
16,1,0.038867924528301886
16,2,0.012264150943396227
16,3,0.06411320754716981
16,4,0.14424528301886794
16,5,0.1910188679245283
16,6,0.052867924528301885
16,7,0.039339622641509434
16,8,0.02860377358490566
16,9,0.17745283018867924
16,10,1.8867924528301888e-05
16,11,0.009735849056603773
16,12,0.10811320754716981
16,13,0.06730188679245283
16,14,0.04449056603773585
16,15,0.0
16,16,0.014547169811320754
16,17,0.012433962264150944
16,18,0.024641509433962264
16,19,0.08432075471698114
16,20,0.0
16,21,0.016
16,22,0.10930188679245283
16,23,0.09273584905660377
16,24,0.0
16,25,0.048773584905660375
16,26,0.0
17,1,0.038867924528301886
17,2,0.012264150943396227
17,3,0.06411320754716981
17,4,0.14424528301886794
17,5,0.1910188679245283
17,6,0.052867924528301885
17,7,0.039339622641509434
17,8,0.02860377358490566
17,9,0.17745283018867924
17,10,1.8867924528301888e-05
17,11,0.009735849056603773
17,12,0.10811320754716981
17,13,0.06730188679245283
17,14,0.04449056603773585
17,15,0.0
17,16,0.014547169811320754
17,17,0.012433962264150944
17,18,0.024641509433962264
17,19,0.08432075471698114
17,20,0.0
17,21,0.016
17,22,0.10930188679245283
17,23,0.09273584905660377
17,24,0.0
17,25,0.048773584905660375
17,26,0.0
18,1,0.038867924528301886
18,2,0.012264150943396227
18,3,0.06411320754716981
18,4,0.14424528301886794
18,5,0.1910188679245283
18,6,0.052867924528301885
18,7,0.039339622641509434
18,8,0.02860377358490566
18,9,0.17745283018867924
18,10,1.8867924528301888e-05
18,11,0.009735849056603773
18,12,0.10811320754716981
18,13,0.06730188679245283
18,14,0.04449056603773585
18,15,0.0
18,16,0.014547169811320754
18,17,0.012433962264150944
18,18,0.024641509433962264
18,19,0.08432075471698114
18,20,0.0
18,21,0.016
18,22,0.10930188679245283
18,23,0.09273584905660377
18,24,0.0
18,25,0.048773584905660375
18,26,0.0
19,1,0.038867924528301886
19,2,0.012264150943396227
19,3,0.06411320754716981
19,4,0.14424528301886794
19,5,0.1910188679245283
19,6,0.052867924528301885
19,7,0.039339622641509434
19,8,0.02860377358490566
19,9,0.17745283018867924
19,10,1.8867924528301888e-05
19,11,0.009735849056603773
19,12,0.10811320754716981
19,13,0.06730188679245283
19,14,0.04449056603773585
19,15,0.0
19,16,0.014547169811320754
19,17,0.012433962264150944
19,18,0.024641509433962264
19,19,0.08432075471698114
19,20,0.0
19,21,0.016
19,22,0.10930188679245283
19,23,0.09273584905660377
19,24,0.0
19,25,0.048773584905660375
19,26,0.0
20,1,0.038867924528301886
20,2,0.012264150943396227
20,3,0.06411320754716981
20,4,0.14424528301886794
20,5,0.1910188679245283
20,6,0.052867924528301885
20,7,0.039339622641509434
20,8,0.02860377358490566
20,9,0.17745283018867924
20,10,1.8867924528301888e-05
20,11,0.009735849056603773
20,12,0.10811320754716981
20,13,0.06730188679245283
20,14,0.04449056603773585
20,15,0.0
20,16,0.014547169811320754
20,17,0.012433962264150944
20,18,0.024641509433962264
20,19,0.08432075471698114
20,20,0.0
20,21,0.016
20,22,0.10930188679245283
20,23,0.09273584905660377
20,24,0.0
20,25,0.048773584905660375
20,26,0.0
21,1,0.038867924528301886
21,2,0.012264150943396227
21,3,0.06411320754716981
21,4,0.14424528301886794
21,5,0.1910188679245283
21,6,0.052867924528301885
21,7,0.039339622641509434
21,8,0.02860377358490566
21,9,0.17745283018867924
21,10,1.8867924528301888e-05
21,11,0.009735849056603773
21,12,0.10811320754716981
21,13,0.06730188679245283
21,14,0.04449056603773585
21,15,0.0
21,16,0.014547169811320754
21,17,0.012433962264150944
21,18,0.024641509433962264
21,19,0.08432075471698114
21,20,0.0
21,21,0.016
21,22,0.10930188679245283
21,23,0.09273584905660377
21,24,0.0
21,25,0.048773584905660375
21,26,0.0
22,1,0.038867924528301886
22,2,0.012264150943396227
22,3,0.06411320754716981
22,4,0.14424528301886794
22,5,0.1910188679245283
22,6,0.052867924528301885
22,7,0.039339622641509434
22,8,0.02860377358490566
22,9,0.17745283018867924
22,10,1.8867924528301888e-05
22,11,0.009735849056603773
22,12,0.10811320754716981
22,13,0.06730188679245283
22,14,0.04449056603773585
22,15,0.0
22,16,0.014547169811320754
22,17,0.012433962264150944
22,18,0.024641509433962264
22,19,0.08432075471698114
22,20,0.0
22,21,0.016
22,22,0.10930188679245283
22,23,0.09273584905660377
22,24,0.0
22,25,0.048773584905660375
22,26,0.0
23,1,0.038867924528301886
23,2,0.012264150943396227
23,3,0.06411320754716981
23,4,0.14424528301886794
23,5,0.1910188679245283
23,6,0.052867924528301885
23,7,0.039339622641509434
23,8,0.02860377358490566
23,9,0.17745283018867924
23,10,1.8867924528301888e-05
23,11,0.009735849056603773
23,12,0.10811320754716981
23,13,0.06730188679245283
23,14,0.04449056603773585
23,15,0.0
23,16,0.014547169811320754
23,17,0.012433962264150944
23,18,0.024641509433962264
23,19,0.08432075471698114
23,20,0.0
23,21,0.016
23,22,0.10930188679245283
23,23,0.09273584905660377
23,24,0.0
23,25,0.048773584905660375
23,26,0.0
24,1,0.038867924528301886
24,2,0.012264150943396227
24,3,0.06411320754716981
24,4,0.14424528301886794
24,5,0.1910188679245283
24,6,0.052867924528301885
24,7,0.039339622641509434
24,8,0.02860377358490566
24,9,0.17745283018867924
24,10,1.8867924528301888e-05
24,11,0.009735849056603773
24,12,0.10811320754716981
24,13,0.06730188679245283
24,14,0.04449056603773585
24,15,0.0
24,16,0.014547169811320754
24,17,0.012433962264150944
24,18,0.024641509433962264
24,19,0.08432075471698114
24,20,0.0
24,21,0.016
24,22,0.10930188679245283
24,23,0.09273584905660377
24,24,0.0
24,25,0.048773584905660375
24,26,0.0
25,1,0.038867924528301886
25,2,0.012264150943396227
25,3,0.06411320754716981
25,4,0.14424528301886794
25,5,0.1910188679245283
25,6,0.052867924528301885
25,7,0.039339622641509434
25,8,0.02860377358490566
25,9,0.17745283018867924
25,10,1.8867924528301888e-05
25,11,0.009735849056603773
25,12,0.10811320754716981
25,13,0.06730188679245283
25,14,0.04449056603773585
25,15,0.0
25,16,0.014547169811320754
25,17,0.012433962264150944
25,18,0.024641509433962264
25,19,0.08432075471698114
25,20,0.0
25,21,0.016
25,22,0.10930188679245283
25,23,0.09273584905660377
25,24,0.0
25,25,0.048773584905660375
25,26,0.0
26,1,0.038867924528301886
26,2,0.012264150943396227
26,3,0.06411320754716981
26,4,0.14424528301886794
26,5,0.1910188679245283
26,6,0.052867924528301885
26,7,0.039339622641509434
26,8,0.02860377358490566
26,9,0.17745283018867924
26,10,1.8867924528301888e-05
26,11,0.009735849056603773
26,12,0.10811320754716981
26,13,0.06730188679245283
26,14,0.04449056603773585
26,15,0.0
26,16,0.014547169811320754
26,17,0.012433962264150944
26,18,0.024641509433962264
26,19,0.08432075471698114
26,20,0.0
26,21,0.016
26,22,0.10930188679245283
26,23,0.09273584905660377
26,24,0.0
26,25,0.048773584905660375
26,26,0.0
27,1,0.038867924528301886
27,2,0.012264150943396227
27,3,0.06411320754716981
27,4,0.14424528301886794
27,5,0.1910188679245283
27,6,0.052867924528301885
27,7,0.039339622641509434
27,8,0.02860377358490566
27,9,0.17745283018867924
27,10,1.8867924528301888e-05
27,11,0.009735849056603773
27,12,0.10811320754716981
27,13,0.06730188679245283
27,14,0.04449056603773585
27,15,0.0
27,16,0.014547169811320754
27,17,0.012433962264150944
27,18,0.024641509433962264
27,19,0.08432075471698114
27,20,0.0
27,21,0.016
27,22,0.10930188679245283
27,23,0.09273584905660377
27,24,0.0
27,25,0.048773584905660375
27,26,0.0
28,1,0.038867924528301886
28,2,0.012264150943396227
28,3,0.06411320754716981
28,4,0.14424528301886794
28,5,0.1910188679245283
28,6,0.052867924528301885
28,7,0.039339622641509434
28,8,0.02860377358490566
28,9,0.17745283018867924
28,10,1.8867924528301888e-05
28,11,0.009735849056603773
28,12,0.10811320754716981
28,13,0.06730188679245283
28,14,0.04449056603773585
28,15,0.0
28,16,0.014547169811320754
28,17,0.012433962264150944
28,18,0.024641509433962264
28,19,0.08432075471698114
28,20,0.0
28,21,0.016
28,22,0.10930188679245283
28,23,0.09273584905660377
28,24,0.0
28,25,0.048773584905660375
28,26,0.0
29,1,0.038867924528301886
29,2,0.012264150943396227
29,3,0.06411320754716981
29,4,0.14424528301886794
29,5,0.1910188679245283
29,6,0.052867924528301885
29,7,0.039339622641509434
29,8,0.02860377358490566
29,9,0.17745283018867924
29,10,1.8867924528301888e-05
29,11,0.009735849056603773
29,12,0.10811320754716981
29,13,0.06730188679245283
29,14,0.04449056603773585
29,15,0.0
29,16,0.014547169811320754
29,17,0.012433962264150944
29,18,0.024641509433962264
29,19,0.08432075471698114
29,20,0.0
29,21,0.016
29,22,0.10930188679245283
29,23,0.09273584905660377
29,24,0.0
29,25,0.048773584905660375
29,26,0.0
30,1,0.038867924528301886
30,2,0.012264150943396227
30,3,0.06411320754716981
30,4,0.14424528301886794
30,5,0.1910188679245283
30,6,0.052867924528301885
30,7,0.039339622641509434
30,8,0.02860377358490566
30,9,0.17745283018867924
30,10,1.8867924528301888e-05
30,11,0.009735849056603773
30,12,0.10811320754716981
30,13,0.06730188679245283
30,14,0.04449056603773585
30,15,0.0
30,16,0.014547169811320754
30,17,0.012433962264150944
30,18,0.024641509433962264
30,19,0.08432075471698114
30,20,0.0
30,21,0.016
30,22,0.10930188679245283
30,23,0.09273584905660377
30,24,0.0
30,25,0.048773584905660375
30,26,0.0
31,1,0.038867924528301886
31,2,0.012264150943396227
31,3,0.06411320754716981
31,4,0.14424528301886794
31,5,0.1910188679245283
31,6,0.052867924528301885
31,7,0.039339622641509434
31,8,0.02860377358490566
31,9,0.17745283018867924
31,10,1.8867924528301888e-05
31,11,0.009735849056603773
31,12,0.10811320754716981
31,13,0.06730188679245283
31,14,0.04449056603773585
31,15,0.0
31,16,0.014547169811320754
31,17,0.012433962264150944
31,18,0.024641509433962264
31,19,0.08432075471698114
31,20,0.0
31,21,0.016
31,22,0.10930188679245283
31,23,0.09273584905660377
31,24,0.0
31,25,0.048773584905660375
31,26,0.0
32,1,0.038867924528301886
32,2,0.012264150943396227
32,3,0.06411320754716981
32,4,0.14424528301886794
32,5,0.1910188679245283
32,6,0.052867924528301885
32,7,0.039339622641509434
32,8,0.02860377358490566
32,9,0.17745283018867924
32,10,1.8867924528301888e-05
32,11,0.009735849056603773
32,12,0.10811320754716981
32,13,0.06730188679245283
32,14,0.04449056603773585
32,15,0.0
32,16,0.014547169811320754
32,17,0.012433962264150944
32,18,0.024641509433962264
32,19,0.08432075471698114
32,20,0.0
32,21,0.016
32,22,0.10930188679245283
32,23,0.09273584905660377
32,24,0.0
32,25,0.048773584905660375
32,26,0.0
33,1,0.038867924528301886
33,2,0.012264150943396227
33,3,0.06411320754716981
33,4,0.14424528301886794
33,5,0.1910188679245283
33,6,0.052867924528301885
33,7,0.039339622641509434
33,8,0.02860377358490566
33,9,0.17745283018867924
33,10,1.8867924528301888e-05
33,11,0.009735849056603773
33,12,0.10811320754716981
33,13,0.06730188679245283
33,14,0.04449056603773585
33,15,0.0
33,16,0.014547169811320754
33,17,0.012433962264150944
33,18,0.024641509433962264
33,19,0.08432075471698114
33,20,0.0
33,21,0.016
33,22,0.10930188679245283
33,23,0.09273584905660377
33,24,0.0
33,25,0.048773584905660375
33,26,0.0
34,1,0.038867924528301886
34,2,0.012264150943396227
34,3,0.06411320754716981
34,4,0.14424528301886794
34,5,0.1910188679245283
34,6,0.052867924528301885
34,7,0.039339622641509434
34,8,0.02860377358490566
34,9,0.17745283018867924
34,10,1.8867924528301888e-05
34,11,0.009735849056603773
34,12,0.10811320754716981
34,13,0.06730188679245283
34,14,0.04449056603773585
34,15,0.0
34,16,0.014547169811320754
34,17,0.012433962264150944
34,18,0.024641509433962264
34,19,0.08432075471698114
34,20,0.0
34,21,0.016
34,22,0.10930188679245283
34,23,0.09273584905660377
34,24,0.0
34,25,0.048773584905660375
34,26,0.0
35,1,0.038867924528301886
35,2,0.012264150943396227
35,3,0.06411320754716981
35,4,0.14424528301886794
35,5,0.1910188679245283
35,6,0.052867924528301885
35,7,0.039339622641509434
35,8,0.02860377358490566
35,9,0.17745283018867924
35,10,1.8867924528301888e-05
35,11,0.009735849056603773
35,12,0.10811320754716981
35,13,0.06730188679245283
35,14,0.04449056603773585
35,15,0.0
35,16,0.014547169811320754
35,17,0.012433962264150944
35,18,0.024641509433962264
35,19,0.08432075471698114
35,20,0.0
35,21,0.016
35,22,0.10930188679245283
35,23,0.09273584905660377
35,24,0.0
35,25,0.048773584905660375
35,26,0.0
36,1,0.038867924528301886
36,2,0.012264150943396227
36,3,0.06411320754716981
36,4,0.14424528301886794
36,5,0.1910188679245283
36,6,0.052867924528301885
36,7,0.039339622641509434
36,8,0.02860377358490566
36,9,0.17745283018867924
36,10,1.8867924528301888e-05
36,11,0.009735849056603773
36,12,0.10811320754716981
36,13,0.06730188679245283
36,14,0.04449056603773585
36,15,0.0
36,16,0.014547169811320754
36,17,0.012433962264150944
36,18,0.024641509433962264
36,19,0.08432075471698114
36,20,0.0
36,21,0.016
36,22,0.10930188679245283
36,23,0.09273584905660377
36,24,0.0
36,25,0.048773584905660375
36,26,0.0
37,1,0.038867924528301886
37,2,0.012264150943396227
37,3,0.06411320754716981
37,4,0.14424528301886794
37,5,0.1910188679245283
37,6,0.052867924528301885
37,7,0.039339622641509434
37,8,0.02860377358490566
37,9,0.17745283018867924
37,10,1.8867924528301888e-05
37,11,0.009735849056603773
37,12,0.10811320754716981
37,13,0.06730188679245283
37,14,0.04449056603773585
37,15,0.0
37,16,0.014547169811320754
37,17,0.012433962264150944
37,18,0.024641509433962264
37,19,0.08432075471698114
37,20,0.0
37,21,0.016
37,22,0.10930188679245283
37,23,0.09273584905660377
37,24,0.0
37,25,0.048773584905660375
37,26,0.0
38,1,0.038867924528301886
38,2,0.012264150943396227
38,3,0.06411320754716981
38,4,0.14424528301886794
38,5,0.1910188679245283
38,6,0.052867924528301885
38,7,0.039339622641509434
38,8,0.02860377358490566
38,9,0.17745283018867924
38,10,1.8867924528301888e-05
38,11,0.009735849056603773
38,12,0.10811320754716981
38,13,0.06730188679245283
38,14,0.04449056603773585
38,15,0.0
38,16,0.014547169811320754
38,17,0.012433962264150944
38,18,0.024641509433962264
38,19,0.08432075471698114
38,20,0.0
38,21,0.016
38,22,0.10930188679245283
38,23,0.09273584905660377
38,24,0.0
38,25,0.048773584905660375
38,26,0.0
39,1,0.038867924528301886
39,2,0.012264150943396227
39,3,0.06411320754716981
39,4,0.14424528301886794
39,5,0.1910188679245283
39,6,0.052867924528301885
39,7,0.039339622641509434
39,8,0.02860377358490566
39,9,0.17745283018867924
39,10,1.8867924528301888e-05
39,11,0.009735849056603773
39,12,0.10811320754716981
39,13,0.06730188679245283
39,14,0.04449056603773585
39,15,0.0
39,16,0.014547169811320754
39,17,0.012433962264150944
39,18,0.024641509433962264
39,19,0.08432075471698114
39,20,0.0
39,21,0.016
39,22,0.10930188679245283
39,23,0.09273584905660377
39,24,0.0
39,25,0.048773584905660375
39,26,0.0
40,1,0.038867924528301886
40,2,0.012264150943396227
40,3,0.06411320754716981
40,4,0.14424528301886794
40,5,0.1910188679245283
40,6,0.052867924528301885
40,7,0.039339622641509434
40,8,0.02860377358490566
40,9,0.17745283018867924
40,10,1.8867924528301888e-05
40,11,0.009735849056603773
40,12,0.10811320754716981
40,13,0.06730188679245283
40,14,0.04449056603773585
40,15,0.0
40,16,0.014547169811320754
40,17,0.012433962264150944
40,18,0.024641509433962264
40,19,0.08432075471698114
40,20,0.0
40,21,0.016
40,22,0.10930188679245283
40,23,0.09273584905660377
40,24,0.0
40,25,0.048773584905660375
40,26,0.0
41,1,0.038867924528301886
41,2,0.012264150943396227
41,3,0.06411320754716981
41,4,0.14424528301886794
41,5,0.1910188679245283
41,6,0.052867924528301885
41,7,0.039339622641509434
41,8,0.02860377358490566
41,9,0.17745283018867924
41,10,1.8867924528301888e-05
41,11,0.009735849056603773
41,12,0.10811320754716981
41,13,0.06730188679245283
41,14,0.04449056603773585
41,15,0.0
41,16,0.014547169811320754
41,17,0.012433962264150944
41,18,0.024641509433962264
41,19,0.08432075471698114
41,20,0.0
41,21,0.016
41,22,0.10930188679245283
41,23,0.09273584905660377
41,24,0.0
41,25,0.048773584905660375
41,26,0.0
42,1,0.038867924528301886
42,2,0.012264150943396227
42,3,0.06411320754716981
42,4,0.14424528301886794
42,5,0.1910188679245283
42,6,0.052867924528301885
42,7,0.039339622641509434
42,8,0.02860377358490566
42,9,0.17745283018867924
42,10,1.8867924528301888e-05
42,11,0.009735849056603773
42,12,0.10811320754716981
42,13,0.06730188679245283
42,14,0.04449056603773585
42,15,0.0
42,16,0.014547169811320754
42,17,0.012433962264150944
42,18,0.024641509433962264
42,19,0.08432075471698114
42,20,0.0
42,21,0.016
42,22,0.10930188679245283
42,23,0.09273584905660377
42,24,0.0
42,25,0.048773584905660375
42,26,0.0
43,1,0.038867924528301886
43,2,0.012264150943396227
43,3,0.06411320754716981
43,4,0.14424528301886794
43,5,0.1910188679245283
43,6,0.052867924528301885
43,7,0.039339622641509434
43,8,0.02860377358490566
43,9,0.17745283018867924
43,10,1.8867924528301888e-05
43,11,0.009735849056603773
43,12,0.10811320754716981
43,13,0.06730188679245283
43,14,0.04449056603773585
43,15,0.0
43,16,0.014547169811320754
43,17,0.012433962264150944
43,18,0.024641509433962264
43,19,0.08432075471698114
43,20,0.0
43,21,0.016
43,22,0.10930188679245283
43,23,0.09273584905660377
43,24,0.0
43,25,0.048773584905660375
43,26,0.0
44,1,0.038867924528301886
44,2,0.012264150943396227
44,3,0.06411320754716981
44,4,0.14424528301886794
